department,promotion_name,media_type,sales_district,store_type,yearly_income,member_card,occupation,video_store,store_cost,unit_sales,SRP,net_weight,cost,store_sqft,promotion_period
17,5,12,12,4,7,2,1,0,4.3008,4,3.36,15.7,6292,27694.0,4
14,5,12,12,4,7,2,1,0,1.7784,3,1.52,8.0,6292,27694.0,4
15,5,12,12,4,7,2,1,0,1.518,4,1.15,9.1,6292,27694.0,4
19,5,12,12,4,4,0,1,0,0.7052,2,0.86,12.6,6292,27694.0,4
10,5,12,12,4,4,0,1,0,0.6018,3,0.59,5.32,6292,27694.0,4
13,5,12,12,4,4,0,1,0,3.546,4,1.97,17.8,6292,27694.0,4
9,5,12,12,4,4,0,1,0,1.0848,3,1.13,12.1,6292,27694.0,4
17,5,12,12,4,4,0,1,0,1.5168,2,1.58,6.78,6292,27694.0,4
16,5,12,12,4,6,1,1,0,1.0948,2,1.61,12.3,6292,27694.0,4
13,5,12,12,4,6,1,1,0,4.2112,4,2.24,20.1,6292,27694.0,4
1,5,12,12,4,6,1,1,0,1.4097,3,1.27,12.1,6292,27694.0,4
16,5,12,12,4,4,0,4,0,1.2284,4,0.83,13.6,6292,27694.0,4
12,5,12,12,4,4,0,4,0,4.3218,3,2.94,17.2,6292,27694.0,4
20,5,12,12,4,4,0,4,0,4.5276,4,3.43,10.1,6292,27694.0,4
2,5,12,12,4,4,0,4,0,2.9415,3,2.65,3.94,6292,27694.0,4
12,5,12,12,4,4,0,4,0,3.4902,3,2.77,16.8,6292,27694.0,4
12,5,12,12,4,4,0,4,0,2.7552,3,2.24,12.8,6292,27694.0,4
20,5,12,12,4,4,0,4,0,0.891,3,0.66,15.8,6292,27694.0,4
13,5,12,12,4,0,2,2,0,2.1546,3,1.89,13.5,6292,27694.0,4
0,5,12,12,4,0,2,2,0,3.2928,3,2.24,6.71,6292,27694.0,4
14,5,12,12,4,0,2,4,0,3.129,3,2.98,13.6,6292,27694.0,4
14,5,12,12,4,0,2,4,0,1.911,3,1.82,4.03,6292,27694.0,4
14,5,12,12,4,0,2,4,0,3.7083,3,2.63,5.78,6292,27694.0,4
19,5,12,12,4,0,0,4,0,2.6316,3,2.58,14.1,6292,27694.0,4
5,5,12,12,4,0,0,4,0,5.3016,3,3.76,6.11,6292,27694.0,4
14,5,12,12,4,0,0,4,0,1.1766,2,1.59,8.19,6292,27694.0,4
1,5,12,12,4,0,0,4,0,1.2496,2,1.42,16.8,6292,27694.0,4
5,5,12,12,4,0,0,4,0,2.7462,3,1.99,14.7,6292,27694.0,4
0,5,12,12,4,0,0,4,0,3.648,3,3.8,6.89,6292,27694.0,4
2,5,12,12,4,4,3,1,0,2.4864,4,1.48,15.2,6292,27694.0,4
17,5,12,12,4,4,3,1,0,3.672,3,3.4,18.0,6292,27694.0,4
5,5,12,12,4,4,3,1,0,2.3355,3,1.73,10.8,6292,27694.0,4
11,5,12,12,4,4,3,1,0,1.5444,3,1.17,15.0,6292,27694.0,4
3,5,12,12,4,4,3,1,0,5.012,4,3.58,10.3,6292,27694.0,4
19,5,12,12,4,4,3,1,0,4.3992,4,2.34,15.0,6292,27694.0,4
17,5,12,12,4,0,2,4,0,3.906,4,2.17,3.96,6292,27694.0,4
12,5,12,12,4,0,2,4,0,2.5515,3,1.89,15.1,6292,27694.0,4
10,5,12,12,4,0,2,4,0,6.0544,4,3.52,9.89,6292,27694.0,4
17,5,12,12,4,0,2,4,0,3.4749,3,2.97,15.3,6292,27694.0,4
16,5,12,12,4,0,2,4,0,3.5028,3,2.78,15.1,6292,27694.0,4
13,5,12,12,4,0,2,4,0,2.4012,3,1.74,10.8,6292,27694.0,4
10,5,12,12,4,0,2,4,0,2.4408,3,2.26,8.53,6292,27694.0,4
1,5,12,12,4,0,2,2,0,3.498,4,2.65,15.3,6292,27694.0,4
19,5,12,12,4,0,2,2,0,3.885,3,2.59,12.3,6292,27694.0,4
5,5,12,12,4,0,2,2,0,1.7952,4,1.32,16.8,6292,27694.0,4
5,5,12,12,4,0,2,2,0,2.8386,3,2.49,5.02,6292,27694.0,4
19,5,12,12,4,0,2,2,0,0.5676,2,0.66,11.3,6292,27694.0,4
5,47,2,10,4,7,0,1,0,0.6,2,0.75,7.34,14057,20319.0,3
2,47,2,10,4,7,0,1,0,2.9056,4,2.27,5.13,14057,20319.0,3
2,47,2,10,4,7,0,1,0,3.483,3,2.7,20.3,14057,20319.0,3
14,47,2,10,4,5,0,3,0,0.5406,3,0.53,6.17,14057,20319.0,3
5,47,2,10,4,5,0,3,0,0.54,2,0.9,12.0,14057,20319.0,3
13,47,2,10,4,5,1,3,0,2.8812,4,1.47,4.51,14057,20319.0,3
21,47,2,10,4,5,1,3,0,1.764,3,1.2,9.5,14057,20319.0,3
12,47,2,10,4,2,0,1,0,0.896,2,1.12,19.5,14057,20319.0,3
2,47,2,10,4,2,0,1,0,3.2116,4,2.59,9.3,14057,20319.0,3
17,47,2,10,4,5,0,3,0,2.1534,3,1.94,10.0,14057,20319.0,3
10,47,2,10,4,5,0,3,0,2.6865,3,1.99,14.6,14057,20319.0,3
14,47,2,10,4,5,0,3,0,2.086,2,2.98,13.6,14057,20319.0,3
12,47,2,10,4,5,0,3,0,2.9725,5,1.45,16.7,14057,20319.0,3
12,47,2,10,4,5,0,3,0,1.081,2,1.15,14.6,14057,20319.0,3
17,47,2,10,4,5,0,3,0,4.602,4,2.95,13.1,14057,20319.0,3
9,47,2,10,4,5,0,3,0,3.58,5,1.79,6.89,14057,20319.0,3
19,47,2,10,4,6,1,3,0,3.2571,3,2.31,7.02,14057,20319.0,3
13,47,2,10,4,6,1,3,0,0.96,2,0.96,18.8,14057,20319.0,3
14,47,2,10,4,6,1,3,0,2.0736,2,2.88,17.3,14057,20319.0,3
12,47,2,10,4,6,1,3,0,0.768,2,0.8,12.5,14057,20319.0,3
19,47,2,10,4,6,1,3,0,2.7264,3,2.84,8.1,14057,20319.0,3
19,47,2,10,4,6,1,3,0,3.1089,3,2.41,8.78,14057,20319.0,3
21,47,2,10,4,6,1,3,0,2.403,3,2.67,17.0,14057,20319.0,3
14,47,2,10,4,5,0,4,0,3.9744,3,2.88,17.3,14057,20319.0,3
17,47,2,10,4,5,0,4,0,1.953,2,2.17,14.6,14057,20319.0,3
13,47,2,10,4,5,0,4,0,0.552,2,0.6,10.5,14057,20319.0,3
12,47,2,10,4,5,0,4,0,1.584,3,1.6,9.89,14057,20319.0,3
19,47,2,10,4,5,0,4,0,1.2696,4,0.69,6.63,14057,20319.0,3
5,47,2,10,4,5,0,4,0,2.0988,4,1.59,19.0,14057,20319.0,3
8,47,2,10,4,6,0,1,0,2.3392,4,1.72,7.1,14057,20319.0,3
9,47,2,10,4,6,0,1,0,4.05,3,3.75,16.2,14057,20319.0,3
12,47,2,10,4,6,0,1,0,1.7028,3,1.72,7.39,14057,20319.0,3
14,47,2,10,4,6,0,1,0,2.1824,2,3.52,19.2,14057,20319.0,3
16,47,2,10,4,6,0,1,0,3.402,3,2.7,17.2,14057,20319.0,3
11,47,2,10,4,6,0,1,0,1.2576,3,1.31,7.21,14057,20319.0,3
2,47,2,10,4,6,0,1,0,3.8016,4,1.98,17.8,14057,20319.0,3
17,47,2,10,4,4,1,2,0,1.8236,2,1.94,10.0,14057,20319.0,3
17,47,2,10,4,4,1,2,0,0.858,2,1.43,17.1,14057,20319.0,3
19,47,2,10,4,4,1,2,0,4.704,4,2.4,8.69,14057,20319.0,3
13,47,2,10,4,4,1,2,0,1.284,2,2.14,5.89,14057,20319.0,3
0,47,2,10,4,4,1,2,0,1.5936,4,0.83,4.98,14057,20319.0,3
3,47,2,10,4,4,1,2,0,2.7392,4,2.14,11.6,14057,20319.0,3
15,47,2,10,4,4,1,2,0,1.61,4,1.15,9.1,14057,20319.0,3
19,47,2,10,4,4,1,2,0,1.9722,3,1.73,6.23,14057,20319.0,3
19,47,2,10,4,4,0,4,0,4.0656,4,2.42,17.1,14057,20319.0,3
19,47,2,10,4,4,0,4,0,3.5775,3,2.65,18.7,14057,20319.0,3
9,47,2,10,4,4,0,4,0,1.9845,3,1.47,5.4,14057,20319.0,3
12,47,2,10,4,4,0,4,0,2.2848,3,2.24,12.8,14057,20319.0,3
3,47,2,10,4,4,0,4,0,3.5466,3,2.57,13.1,14057,20319.0,3
13,47,2,10,4,5,2,3,0,1.4976,4,0.96,18.8,14057,20319.0,3
19,47,2,10,4,5,2,3,0,5.2448,4,2.98,7.8,14057,20319.0,3
13,47,2,10,4,5,2,3,0,4.968,3,3.6,7.77,14057,20319.0,3
1,47,2,10,4,5,2,3,0,1.4352,2,1.56,19.8,14057,20319.0,3
14,47,2,10,4,5,2,3,0,3.312,3,3.45,5.86,14057,20319.0,3
17,47,2,10,4,5,2,3,0,4.5504,4,2.37,13.1,14057,20319.0,3
14,47,2,10,4,5,2,3,0,2.8251,3,2.19,20.7,14057,20319.0,3
2,47,2,10,4,6,0,3,0,5.1042,3,3.62,17.7,14057,20319.0,3
17,47,2,10,4,6,0,3,0,1.242,2,1.35,19.5,14057,20319.0,3
3,47,2,10,4,6,0,3,0,3.336,3,2.78,7.77,14057,20319.0,3
20,47,2,10,4,6,0,3,0,2.223,3,1.9,17.3,14057,20319.0,3
5,47,2,10,4,6,0,3,0,1.9968,4,1.28,8.47,14057,20319.0,3
4,47,2,10,4,6,0,3,0,1.104,4,0.6,16.2,14057,20319.0,3
17,47,2,10,4,6,0,3,0,4.509,3,3.34,18.8,14057,20319.0,3
19,47,2,10,4,6,0,3,0,2.016,3,1.4,6.14,14057,20319.0,3
19,47,2,10,4,2,0,3,0,3.744,4,2.4,8.69,14057,20319.0,3
14,47,2,10,4,2,0,3,0,3.5721,3,2.43,4.82,14057,20319.0,3
19,47,2,10,4,2,0,3,0,2.457,3,2.34,15.0,14057,20319.0,3
17,47,2,10,4,0,2,2,0,0.912,4,0.57,7.3,14057,20319.0,3
5,47,2,10,4,0,2,2,0,1.899,2,2.11,16.6,14057,20319.0,3
3,47,2,10,4,0,2,2,0,2.7714,3,2.98,10.8,14057,20319.0,3
11,47,2,10,4,0,2,2,0,2.162,2,2.35,17.2,14057,20319.0,3
2,47,2,10,4,0,2,2,0,3.6816,4,2.36,20.2,14057,20319.0,3
21,47,2,10,4,0,2,2,0,0.8816,4,0.58,14.3,14057,20319.0,3
12,47,2,10,4,4,0,3,0,1.6835,5,0.91,7.9,14057,20319.0,3
13,47,2,10,4,4,0,3,0,2.664,4,1.85,4.11,14057,20319.0,3
20,47,2,10,4,4,0,3,0,4.3896,4,3.54,7.89,14057,20319.0,3
14,47,2,10,4,4,0,3,0,1.9404,3,1.54,18.7,14057,20319.0,3
2,47,2,10,4,6,0,1,0,1.7325,3,1.65,7.38,14057,20319.0,3
14,47,2,10,4,6,0,1,0,2.9412,4,1.71,8.1,14057,20319.0,3
12,47,2,10,4,5,3,3,0,2.322,4,1.35,9.0,14057,20319.0,3
10,47,2,10,4,5,3,3,0,0.9216,4,0.72,17.6,14057,20319.0,3
17,47,2,10,4,5,3,3,0,1.9008,4,1.32,13.8,14057,20319.0,3
19,47,2,10,4,5,3,3,0,2.5308,4,1.71,13.2,14057,20319.0,3
10,47,2,10,4,2,0,3,0,3.2289,3,2.29,17.3,14057,20319.0,3
2,47,2,10,4,2,0,3,0,2.2275,3,2.25,5.13,14057,20319.0,3
19,47,2,10,4,2,0,3,0,0.6417,3,0.69,6.63,14057,20319.0,3
17,47,2,10,4,2,0,3,0,2.9032,2,3.82,15.1,14057,20319.0,3
14,47,2,10,4,2,0,3,0,2.8077,3,1.91,16.7,14057,20319.0,3
17,47,2,10,4,2,0,3,0,3.6864,3,2.56,14.0,14057,20319.0,3
14,47,2,10,4,2,0,3,0,3.9438,3,3.13,18.2,14057,20319.0,3
13,47,2,10,4,5,0,1,0,1.344,2,1.6,17.7,14057,20319.0,3
5,47,2,10,4,5,0,1,0,2.9312,4,2.29,14.0,14057,20319.0,3
9,47,2,10,4,5,0,1,0,2.5896,4,1.66,18.6,14057,20319.0,3
19,47,2,10,4,5,0,1,0,4.1475,3,3.95,12.0,14057,20319.0,3
2,47,2,10,4,5,0,1,0,1.881,3,1.9,17.2,14057,20319.0,3
10,47,2,10,4,5,0,1,0,2.8728,3,2.66,19.2,14057,20319.0,3
12,47,2,10,4,5,0,1,0,3.7128,4,2.21,17.5,14057,20319.0,3
19,47,2,10,4,5,0,1,0,2.4864,4,1.68,9.5,14057,20319.0,3
17,47,2,10,4,5,0,1,0,4.046,4,2.89,6.68,14057,20319.0,3
14,47,2,10,4,5,0,1,0,0.6903,3,0.59,20.0,14057,20319.0,3
5,47,2,10,4,5,0,1,0,2.5806,3,1.87,11.1,14057,20319.0,3
19,47,2,10,4,3,1,3,0,2.172,3,1.81,8.8,14057,20319.0,3
19,47,2,10,4,3,1,3,0,3.122,4,2.23,10.6,14057,20319.0,3
1,47,2,10,4,3,1,3,0,0.5244,2,0.69,16.6,14057,20319.0,3
10,47,2,10,4,3,1,3,0,2.3415,3,2.23,13.8,14057,20319.0,3
4,47,2,10,4,3,1,3,0,1.6984,2,1.93,15.1,14057,20319.0,3
3,47,2,10,4,3,1,3,0,0.6216,3,0.56,13.7,14057,20319.0,3
9,47,2,10,4,3,1,3,0,1.7433,3,1.49,17.2,14057,20319.0,3
1,47,2,10,4,0,2,2,0,2.943,2,3.27,14.3,14057,20319.0,3
17,47,2,10,4,0,2,2,0,3.0624,3,3.19,7.1,14057,20319.0,3
2,47,2,10,4,0,2,2,0,1.6724,2,2.26,14.6,14057,20319.0,3
2,47,2,10,4,0,2,2,0,1.5096,3,1.48,4.65,14057,20319.0,3
12,47,2,10,4,0,2,4,0,4.2904,4,3.46,9.0,14057,20319.0,3
0,47,2,10,4,0,2,4,0,1.6758,3,1.14,10.8,14057,20319.0,3
13,47,2,10,4,0,2,2,0,2.394,3,2.28,19.1,14057,20319.0,3
12,47,2,10,4,0,2,2,0,2.4048,4,1.67,18.2,14057,20319.0,3
12,47,2,10,4,0,2,2,0,2.838,3,2.2,14.6,14057,20319.0,3
14,47,2,10,4,0,2,2,0,2.3994,2,3.87,15.3,14057,20319.0,3
12,47,2,10,4,0,2,4,0,2.3552,2,3.68,8.78,14057,20319.0,3
12,47,2,10,4,0,2,4,0,4.14,4,3.45,18.2,14057,20319.0,3
11,47,2,10,4,0,2,4,0,1.976,4,1.3,10.0,14057,20319.0,3
2,47,2,10,4,4,1,4,0,0.9472,2,1.48,15.2,14057,20319.0,3
4,47,2,10,4,4,1,4,0,1.0716,3,0.76,10.1,14057,20319.0,3
19,47,2,10,4,4,1,0,0,5.7024,3,3.96,4.78,14057,20319.0,3
17,47,2,10,4,4,1,0,0,2.8644,3,2.17,3.96,14057,20319.0,3
5,47,2,10,4,4,1,0,0,1.24,2,1.55,15.2,14057,20319.0,3
19,47,2,10,4,4,1,0,0,3.9849,3,3.59,9.8,14057,20319.0,3
17,47,2,10,4,4,1,0,0,1.224,3,0.85,18.2,14057,20319.0,3
17,47,2,10,4,4,1,0,0,3.4944,3,3.64,10.0,14057,20319.0,3
14,47,2,10,4,4,1,0,0,3.3792,3,3.52,19.2,14057,20319.0,3
16,47,2,10,4,0,2,4,0,2.94,4,2.45,14.0,14057,20319.0,3
19,47,2,10,4,0,2,4,0,3.4776,3,2.76,8.0,14057,20319.0,3
12,47,2,10,4,4,0,4,0,1.3824,3,1.28,13.3,14057,20319.0,3
21,47,2,10,4,4,0,4,0,2.0196,3,1.87,13.6,14057,20319.0,3
4,47,2,10,4,4,0,4,0,2.277,3,2.53,10.1,14057,20319.0,3
17,47,2,10,4,4,0,4,0,2.5245,3,1.87,13.6,14057,20319.0,3
13,47,2,10,4,4,0,4,0,1.2384,3,0.96,7.42,14057,20319.0,3
10,47,2,10,4,4,0,4,0,3.1044,4,1.99,14.6,14057,20319.0,3
19,47,2,10,4,4,0,4,0,6.174,5,2.94,6.23,14057,20319.0,3
12,47,2,10,4,4,0,4,0,2.9109,3,3.13,7.39,14057,20319.0,3
12,47,2,10,4,4,0,4,0,2.7504,3,1.91,19.0,14057,20319.0,3
19,47,2,10,4,4,0,4,0,2.2458,3,1.97,18.0,14057,20319.0,3
17,47,2,10,4,4,0,4,0,4.182,3,3.4,18.0,14057,20319.0,3
12,47,2,10,4,4,0,4,0,1.8018,3,1.43,8.56,14057,20319.0,3
0,47,2,10,4,5,0,3,0,3.84,4,1.92,17.8,14057,20319.0,3
17,47,2,10,4,6,0,1,0,0.732,2,1.22,16.7,14057,20319.0,3
21,47,2,10,4,6,0,1,0,0.644,2,0.7,16.6,14057,20319.0,3
1,47,2,10,4,6,0,1,0,4.4736,4,2.33,18.5,14057,20319.0,3
12,47,2,10,4,6,0,1,0,2.964,4,2.47,13.5,14057,20319.0,3
12,47,2,10,4,6,0,1,0,0.7656,2,0.87,8.19,14057,20319.0,3
14,47,2,10,4,6,0,1,0,1.6905,3,1.61,11.6,14057,20319.0,3
10,47,2,10,4,5,3,1,0,2.6964,3,2.14,5.39,14057,20319.0,3
8,47,2,10,4,5,3,1,0,0.9612,3,0.89,5.6,14057,20319.0,3
5,47,2,10,4,5,3,1,0,3.8073,3,2.59,7.63,14057,20319.0,3
12,47,2,10,4,5,3,1,0,2.352,4,1.68,3.05,14057,20319.0,3
19,47,2,10,4,5,3,1,0,1.9203,3,1.73,11.3,14057,20319.0,3
7,47,2,10,4,5,3,1,0,1.5972,3,1.21,15.8,14057,20319.0,3
14,47,2,10,4,4,1,2,0,2.0352,4,1.59,8.19,14057,20319.0,3
10,47,2,10,4,4,1,2,0,2.7324,3,2.76,3.8,14057,20319.0,3
17,47,2,10,4,4,1,2,0,2.007,3,2.23,6.02,14057,20319.0,3
19,47,2,10,4,4,1,2,0,2.5632,3,1.78,10.0,14057,20319.0,3
3,47,2,10,4,4,0,4,0,2.9952,4,2.34,14.7,14057,20319.0,3
5,47,2,10,4,4,0,4,0,1.7088,3,1.78,16.1,14057,20319.0,3
17,47,2,10,4,4,0,4,0,4.536,4,3.24,13.0,14057,20319.0,3
9,47,2,10,4,4,0,4,0,2.2268,2,2.93,7.57,14057,20319.0,3
17,47,2,10,4,4,0,4,0,3.813,5,1.86,17.3,14057,20319.0,3
13,47,2,10,4,4,0,4,0,5.775,5,3.5,20.7,14057,20319.0,3
13,47,2,10,4,4,0,4,0,3.24,6,1.8,8.5,14057,20319.0,3
12,47,2,10,4,2,1,1,0,1.015,5,0.58,11.8,14057,20319.0,3
13,47,2,10,4,2,1,1,0,4.7685,5,2.89,17.8,14057,20319.0,3
5,47,2,10,4,4,0,2,0,1.824,3,1.6,6.5,14057,20319.0,3
19,47,2,10,4,4,0,2,0,0.784,2,0.8,13.0,14057,20319.0,3
10,47,2,10,4,4,0,4,0,2.6928,4,1.53,11.3,14057,20319.0,3
12,47,2,10,4,4,0,4,0,1.3455,3,1.15,14.6,14057,20319.0,3
12,47,2,10,4,4,0,4,0,1.6512,4,0.96,14.3,14057,20319.0,3
2,47,2,10,4,0,2,4,0,1.1907,3,0.81,3.38,14057,20319.0,3
14,47,2,10,4,0,2,4,0,3.4959,3,2.71,15.0,14057,20319.0,3
17,47,2,10,4,0,2,4,0,4.968,4,3.45,6.51,14057,20319.0,3
0,47,2,10,4,0,2,4,0,2.0898,3,1.62,5.88,14057,20319.0,3
5,47,2,10,4,0,2,4,0,4.7644,4,2.77,14.0,14057,20319.0,3
14,47,2,10,4,0,2,4,0,3.447,2,3.83,12.0,14057,20319.0,3
5,47,2,10,4,4,0,2,0,2.976,4,1.55,15.5,14057,20319.0,3
12,47,2,10,4,4,0,2,0,1.296,5,0.72,18.6,14057,20319.0,3
2,47,2,10,4,4,0,2,0,1.7424,4,0.99,5.71,14057,20319.0,3
14,47,2,10,4,4,1,2,0,1.3992,2,2.12,14.6,14057,20319.0,3
0,47,2,10,4,4,1,2,0,3.3228,3,2.84,8.5,14057,20319.0,3
4,47,2,10,4,4,1,2,0,3.281,5,1.93,15.1,14057,20319.0,3
9,47,2,10,4,4,1,2,0,5.175,3,3.75,16.2,14057,20319.0,3
14,47,2,10,4,4,1,2,0,3.5568,4,2.28,8.63,14057,20319.0,3
13,47,2,10,4,4,1,2,0,2.856,2,3.57,13.2,14057,20319.0,3
5,47,2,10,4,4,1,2,0,1.7952,3,1.87,6.31,14057,20319.0,3
19,47,2,10,4,4,1,2,0,1.278,3,1.42,5.3,14057,20319.0,3
12,47,2,10,4,6,0,3,0,1.0584,4,0.63,15.2,14057,20319.0,3
17,47,2,10,4,6,0,3,0,1.9575,3,1.45,11.3,14057,20319.0,3
19,47,2,10,4,4,0,2,0,1.8445,5,1.19,12.6,14057,20319.0,3
19,47,2,10,4,4,0,2,0,1.8018,3,1.82,8.15,14057,20319.0,3
14,47,2,10,4,4,0,2,0,2.4156,3,1.83,17.6,14057,20319.0,3
4,47,2,10,4,0,2,4,0,3.4545,3,2.35,19.2,14057,20319.0,3
16,47,2,10,4,0,2,4,0,2.3616,3,1.64,17.2,14057,20319.0,3
0,47,2,10,4,0,2,4,0,7.6636,4,3.91,6.07,14057,20319.0,3
19,47,2,10,4,0,2,4,0,1.23,3,0.82,6.71,14057,20319.0,3
19,47,2,10,4,0,2,4,0,4.032,4,2.88,18.2,14057,20319.0,3
2,47,2,10,4,0,2,4,0,1.116,3,1.2,13.3,14057,20319.0,3
2,47,2,10,4,5,0,3,0,1.3365,3,1.35,14.1,14057,20319.0,3
12,47,2,10,4,5,0,3,0,0.7353,3,0.57,5.63,14057,20319.0,3
12,47,2,10,4,5,0,3,0,7.3696,4,3.92,12.1,14057,20319.0,3
17,47,2,10,4,5,0,3,0,3.5991,3,3.87,6.55,14057,20319.0,3
12,47,2,10,4,5,0,3,0,1.8603,3,1.59,17.5,14057,20319.0,3
17,47,2,10,4,5,0,1,0,5.775,5,2.75,18.7,14057,20319.0,3
11,47,2,10,4,5,0,1,0,2.5239,3,1.79,12.1,14057,20319.0,3
12,47,2,10,4,5,0,1,0,6.156,5,3.24,14.2,14057,20319.0,3
19,47,2,10,4,5,0,1,0,1.0032,4,0.66,11.3,14057,20319.0,3
3,47,2,10,4,5,0,3,0,3.3764,2,3.67,7.31,14057,20319.0,3
17,47,2,10,4,5,0,3,0,3.7422,3,2.97,15.3,14057,20319.0,3
3,47,2,10,4,5,0,1,0,5.016,4,2.85,5.11,14057,20319.0,3
19,47,2,10,4,5,0,1,0,5.2896,4,3.48,12.3,14057,20319.0,3
17,47,2,10,4,5,0,1,0,4.0131,3,3.43,6.28,14057,20319.0,3
3,47,2,10,4,5,0,1,0,3.4,2,3.4,8.39,14057,20319.0,3
21,47,2,10,4,5,0,1,0,4.902,3,3.8,11.8,14057,20319.0,3
5,47,2,10,4,5,0,1,0,1.3452,3,1.18,8.0,14057,20319.0,3
0,47,2,10,4,5,0,1,0,1.2996,3,1.14,10.8,14057,20319.0,3
11,47,2,10,4,5,0,1,0,3.5937,3,3.63,14.1,14057,20319.0,3
9,47,2,10,4,5,0,3,0,1.08,3,0.72,9.0,14057,20319.0,3
10,47,2,10,4,5,0,3,0,0.8296,2,1.22,19.3,14057,20319.0,3
4,47,2,10,4,5,0,3,0,3.2736,4,2.64,9.19,14057,20319.0,3
19,47,2,10,4,5,0,3,0,4.0716,3,3.48,12.3,14057,20319.0,3
17,47,2,10,4,5,0,2,0,5.9696,4,3.64,6.35,14057,20319.0,3
19,38,3,20,2,0,2,4,0,0.8256,3,0.86,6.13,13323,27694.0,3
0,38,3,20,2,5,2,3,0,0.585,3,0.65,15.2,13323,27694.0,3
2,38,3,20,2,5,2,3,0,3.4272,4,2.38,10.6,13323,27694.0,3
19,38,3,20,2,5,2,3,0,0.91,2,1.3,8.8,13323,27694.0,3
12,38,3,20,2,5,2,3,0,4.7724,4,2.91,19.8,13323,27694.0,3
19,38,3,20,2,6,0,3,0,5.198,5,2.26,12.8,13323,27694.0,3
9,38,3,20,2,6,0,3,0,1.2864,4,0.67,4.42,13323,27694.0,3
0,38,3,20,2,6,0,3,0,1.3608,2,1.62,5.88,13323,27694.0,3
6,38,3,20,2,6,0,3,0,4.212,4,2.34,7.61,13323,27694.0,3
14,38,3,20,2,6,0,3,0,2.7063,3,2.91,7.51,13323,27694.0,3
12,38,3,20,2,6,0,3,0,2.652,4,1.95,8.48,13323,27694.0,3
14,38,3,20,2,6,0,3,0,0.44,2,0.55,19.5,13323,27694.0,3
14,38,3,20,2,0,2,4,0,1.9836,3,1.74,9.6,13323,27694.0,3
17,38,3,20,2,0,2,4,0,3.7083,3,2.63,14.2,13323,27694.0,3
14,38,3,20,2,0,2,4,0,1.6116,3,1.58,18.1,13323,27694.0,3
9,38,3,20,2,0,2,4,0,2.538,3,1.8,9.19,13323,27694.0,3
17,38,3,20,2,0,2,4,0,1.7934,2,1.83,8.71,13323,27694.0,3
19,38,3,20,2,0,2,4,0,2.0433,3,1.39,6.17,13323,27694.0,3
13,38,3,20,2,0,2,4,0,1.4616,2,1.74,10.8,13323,27694.0,3
10,38,3,20,2,4,0,4,0,2.0152,2,2.29,17.3,13323,27694.0,3
17,38,3,20,2,4,0,4,0,0.6076,2,0.62,14.6,13323,27694.0,3
17,38,3,20,2,6,0,3,0,1.2126,2,1.41,20.1,13323,27694.0,3
14,38,3,20,2,6,0,3,0,3.6456,3,2.48,8.1,13323,27694.0,3
12,38,3,20,2,6,0,3,0,3.2384,4,1.84,17.7,13323,27694.0,3
19,38,3,20,2,6,0,3,0,3.9483,3,3.21,17.7,13323,27694.0,3
2,38,3,20,2,5,0,3,0,3.024,3,2.8,4.53,13323,27694.0,3
17,38,3,20,2,5,0,3,0,2.2077,3,2.23,17.7,13323,27694.0,3
13,38,3,20,2,5,0,3,0,2.2644,4,1.53,4.32,13323,27694.0,3
1,38,3,20,2,5,0,1,0,7.074,4,3.93,13.5,13323,27694.0,3
17,38,3,20,2,5,0,1,0,3.498,3,2.65,4.73,13323,27694.0,3
17,38,3,20,2,5,0,1,0,2.0768,4,1.18,17.8,13323,27694.0,3
5,38,3,20,2,5,0,1,0,3.7152,3,3.44,7.42,13323,27694.0,3
1,38,3,20,2,4,1,4,0,1.512,5,0.63,9.6,13323,27694.0,3
9,38,3,20,2,7,0,3,0,4.764,4,3.97,9.8,13323,27694.0,3
10,38,3,20,2,7,0,3,0,2.0288,2,3.17,13.8,13323,27694.0,3
19,38,3,20,2,7,0,3,0,3.0033,3,2.13,10.0,13323,27694.0,3
16,38,3,20,2,7,0,3,0,3.4056,4,1.98,17.5,13323,27694.0,3
3,38,3,20,2,7,0,3,0,2.6568,3,2.46,18.3,13323,27694.0,3
7,38,3,20,2,7,0,3,0,3.136,4,1.6,15.3,13323,27694.0,3
3,38,3,20,2,7,0,3,0,3.081,2,3.95,16.2,13323,27694.0,3
12,38,3,20,2,7,0,3,0,1.3899,3,1.13,7.15,13323,27694.0,3
17,38,3,20,2,4,0,2,0,2.352,3,2.45,7.1,13323,27694.0,3
12,38,3,20,2,4,0,2,0,2.1484,4,1.31,8.39,13323,27694.0,3
16,38,3,20,2,4,0,2,0,2.4843,3,1.69,12.1,13323,27694.0,3
19,38,3,20,2,4,0,2,0,1.2456,2,1.73,6.23,13323,27694.0,3
10,38,3,20,2,5,0,3,0,1.5132,4,0.97,4.67,13323,27694.0,3
19,38,3,20,2,5,0,3,0,2.5308,4,1.71,7.63,13323,27694.0,3
10,38,3,20,2,5,0,3,0,3.816,3,2.65,6.19,13323,27694.0,3
19,38,3,20,2,5,0,3,0,1.496,2,2.2,15.8,13323,27694.0,3
17,38,3,20,2,5,0,3,0,2.316,3,1.93,6.02,13323,27694.0,3
17,38,3,20,2,5,0,3,0,3.795,5,1.65,11.3,13323,27694.0,3
19,38,3,20,2,5,0,3,0,0.6348,2,0.69,6.63,13323,27694.0,3
